month,valid_industries,formation_return_mean,formation_return_std,formation_return_spread_p90_p10,top_decile_count,bottom_decile_count
1933-04-30,43,-0.21865605449864461,0.2149577577012454,0.5081886879602874,5,5
1933-05-31,43,0.0398725101982115,0.28944309673225027,0.6536441635565537,5,5
1933-06-30,43,0.94420395686259,0.6443530734651802,1.3510784480798985,5,5
1933-07-31,43,1.7067089658172696,1.2580571246939916,1.793125701169211,5,5
1933-08-31,43,1.284062743659133,0.9561732989213764,1.339390013147644,5,5
1933-09-30,43,0.34825595976164264,0.35660031016791116,0.8976991002624812,5,5
1933-10-31,43,0.601989113917456,0.4792983070608157,1.1075220551570126,5,5
1933-11-30,43,0.6661609975708468,0.5290049464827142,1.129214382953445,5,5
1933-12-31,43,0.5854842013892345,0.5169012433754678,1.1666506023865393,5,5
1934-01-31,43,0.7199289291649632,0.5106169677167237,1.3528401451679266,5,5
1934-02-28,43,0.7270710559703418,0.5830726299063264,1.5043687350121409,5,5
1934-03-31,43,1.4735305273633867,0.820528359745677,2.235431391612398,5,5
1934-04-30,43,1.2423985613604185,0.7310358525141857,1.8703089988622015,5,5
1934-05-31,43,0.600974660851037,0.4566738311423973,1.2523692414910115,5,5
1934-06-30,43,0.1781327966327323,0.2481959142031731,0.5366152421689786,5,5
1934-07-31,43,-0.056000657180849706,0.21068337291612912,0.5166980862413352,5,5
1934-08-31,43,0.08464943556513178,0.2381259022618485,0.4658977786243854,5,5
1934-09-30,43,-0.16605695808658777,0.20485766052860038,0.4974601505228937,5,5
1934-10-31,43,-0.00042294835620838693,0.20746583862966642,0.5074005403831742,5,5
1934-11-30,43,0.10184296610548357,0.22658012090417956,0.48264631439940175,5,5
1934-12-31,43,0.03104062829411708,0.23239179898582024,0.5056154044030198,5,5
1935-01-31,43,0.1480720473419498,0.23642221867583085,0.5841771453882071,5,5
1935-02-28,43,-0.033539048325898595,0.2184470636168326,0.5249868016456819,5,5
1935-03-31,43,-0.06364501074762105,0.19315394736904265,0.483353371956324,5,5
1935-04-30,43,-0.09066463989495,0.23433138559821243,0.6142662799264638,5,5
1935-05-31,43,-0.1260510918360536,0.21909880637162724,0.5362217700659337,5,5
1935-06-30,43,0.016027920090558024,0.23579130880254567,0.5606940637643977,5,5
1935-07-31,43,0.046845627815055815,0.22998164150134312,0.5648132918784212,5,5
1935-08-31,43,0.26632121996434616,0.26116101490527693,0.6497404877439523,5,5
1935-09-30,43,0.29572808221808644,0.2765463149311016,0.5241616561017757,5,5
1935-10-31,43,0.3320320894235938,0.2642374698828605,0.500725101519925,5,5
1935-11-30,43,0.38822788273462705,0.426802767682947,0.6486529816764733,5,5
1935-12-31,43,0.3052366848049643,0.24185987138191645,0.6223832622433001,5,5
1936-01-31,43,0.3961270077682954,0.3082070401700533,0.6892213617090309,5,5
1936-02-29,43,0.5344680493087388,0.3892209889097464,0.9075209800395514,5,5
1936-03-31,43,0.7368199662141262,0.6077123935936679,1.5402241264166419,5,5
1936-04-30,43,0.8355657374840486,0.5795245228334382,1.2426752596012975,5,5
1936-05-31,43,0.7011178406285428,0.5057246188956664,1.1846771617324965,5,5
1936-06-30,43,0.46254801310461213,0.3593542695606484,0.8410265769097872,5,5
1936-07-31,43,0.48350731163255883,0.3821089031713747,0.9302322409356786,5,5
1936-08-31,43,0.35951177686342356,0.26872770836137566,0.6784726884274713,5,5
1936-09-30,43,0.41886226894082407,0.2896178866206716,0.7242893990562012,5,5
1936-10-31,43,0.4005490565754093,0.300823770286341,0.7172882106926813,5,5
1936-11-30,43,0.3391966683525786,0.3230426569510284,0.7596945422361604,5,5
1936-12-31,43,0.32251595240893755,0.28592902819484567,0.609115168906391,5,5
1937-01-31,43,0.35425730116398435,0.2959935239296863,0.6088667077656708,5,5
1937-02-28,43,0.27683728941902036,0.27180853363567575,0.5029170491707524,5,5
1937-03-31,43,0.28939669867510187,0.27289573154967334,0.4720821010308305,5,5
1937-04-30,43,0.3056400365611775,0.3053724022753563,0.5335312420439948,5,5
1937-05-31,43,0.4179006371817167,0.365387224902154,0.7542059602648471,5,5
1937-06-30,43,0.2254275479794586,0.27091548261591947,0.5519867290425804,5,5
1937-07-31,43,0.20839314722582936,0.26697080270388507,0.5675298914187179,5,5
1937-08-31,43,0.06469007208453681,0.174137651192097,0.3951051786951469,5,5
1937-09-30,43,0.13487079522950063,0.16999270258570864,0.401092276104674,5,5
1937-10-31,43,0.060797365367137333,0.16065323925294583,0.3828052372634562,5,5
1937-11-30,43,-0.15625738380730367,0.11748280870161443,0.25610807307600403,5,5
1937-12-31,43,-0.28235653527033844,0.11664606342896014,0.30351861680941583,5,5
1938-01-31,43,-0.34790415731788954,0.1145718948597484,0.30493991661164976,5,5
1938-02-28,43,-0.4023361993867571,0.131310925556238,0.2936030433733086,5,5
1938-03-31,43,-0.40184650986398873,0.1339730568783553,0.33987765683979365,5,5
1938-04-30,43,-0.35638511175227355,0.13698960600798074,0.33049825457261256,5,5
1938-05-31,43,-0.46809387723182305,0.13552286293881144,0.3459485092529324,5,5
1938-06-30,43,-0.37971396295319826,0.14301328843716887,0.3585922339055059,5,5
1938-07-31,43,-0.36703175772947677,0.16110819954578504,0.3723370236965011,5,5
1938-08-31,43,-0.280009940767333,0.1419198383051498,0.38034739864259115,5,5
1938-09-30,43,-0.18645611303758078,0.14309125832189767,0.3651830334950733,5,5
1938-10-31,43,-0.07385389564384448,0.1390184017814675,0.3799301715228539,5,5
1938-11-30,43,0.023135492203584487,0.14445511321954843,0.3592385527757269,5,5
1938-12-31,43,0.23720015842948655,0.2023701421323081,0.4244909674925889,5,5
1939-01-31,43,0.2811077697234381,0.17551008503645824,0.49142472127231585,5,5
1939-02-28,43,0.3206942433782468,0.22456810547114542,0.5404363886226256,5,5
1939-03-31,43,0.15589580391319718,0.15527473775437958,0.39087101380103406,5,5
1939-04-30,43,0.597668125158314,0.27789027134777283,0.6347660353020647,5,5
1939-05-31,43,0.17296219702204743,0.13701787803695142,0.3357056523561563,5,5
1939-06-30,43,0.21871232339912708,0.16077876961537052,0.3417557376206672,5,5
1939-07-31,43,0.05311260794159623,0.15793495329218865,0.35408171921209286,5,5
1939-08-31,43,-0.0890495630229064,0.1708154690364721,0.4266019250417386,5,5
1939-09-30,43,0.046334592968846504,0.20596620343356156,0.3840507515166527,5,5
1939-10-31,43,-0.045369156942020004,0.1965399077061411,0.3882913974660941,5,5
1939-11-30,43,0.0041158940392812295,0.1999751415001958,0.47586056926230497,5,5
1939-12-31,43,0.03873816465093029,0.21248304514823005,0.41420940650361937,5,5
1940-01-31,43,-0.0448444566108157,0.2115020850352557,0.4163727739847729,5,5
1940-02-29,43,0.041587852316771375,0.22378032103146256,0.4088182085380808,5,5
1940-03-31,43,-0.007404881470433476,0.20836382492562058,0.4596751240465322,5,5
1940-04-30,43,0.16809531912490963,0.249636056845004,0.401928003827621,5,5
1940-05-31,43,0.19555463685637223,0.25972875470204515,0.3337213338308643,5,5
1940-06-30,43,0.10516081413970747,0.21242593709533855,0.38064213854685297,5,5
1940-07-31,43,-0.11188212263837735,0.16721564380888254,0.3538790298802085,5,5
1940-08-31,43,-0.150749507031003,0.15213560196900264,0.32363134418033834,5,5
1940-09-30,43,-0.03796525301266451,0.1558348340266544,0.36372085626876216,5,5
1940-10-31,43,-0.15208006771501373,0.1493633131856938,0.3609619602887124,5,5
1940-11-30,43,-0.12554209926791882,0.11425875976704519,0.275080420255122,5,5
1940-12-31,43,-0.057439132035180515,0.07919717540114483,0.18549884423240837,5,5
1941-01-31,43,-0.08200602427861889,0.09567296656699109,0.20559830366898985,5,5
1941-02-28,43,-0.06948167846750665,0.0949329731550456,0.24139646103291196,5,5
1941-03-31,43,-0.10381466587735645,0.07175865733504609,0.19922930110030898,5,5
1941-04-30,43,-0.14054896103047054,0.0755496582172913,0.19216714490016468,5,5
1941-05-31,43,-0.12190460867539876,0.0952464537751622,0.2261094188676476,5,5
1941-06-30,43,0.09508372258120015,0.117667654550705,0.3008324261561095,5,5
1941-07-31,43,0.0421602362120232,0.13502660048601398,0.3145752714952652,5,5
1941-08-31,43,0.07561973041665213,0.14542566965137815,0.29405318332980596,5,5
1941-09-30,43,0.13814482549736137,0.16469871884096238,0.3847793536430786,5,5
1941-10-31,43,0.09061644991070603,0.16578393952762058,0.3734202717566935,5,5
1941-11-30,43,0.03956190264571297,0.1539744008868307,0.3584857777660605,5,5
1941-12-31,43,-0.013615402513156887,0.13969403686509263,0.36222250136374184,5,5
1942-01-31,43,-0.03892917233214664,0.144263802720065,0.30777364099758964,5,5
1942-02-28,43,-0.07449600316527773,0.16106842927723256,0.454959073125615,5,5
1942-03-31,43,-0.02017002828092761,0.14692533841900363,0.3519224765756426,5,5
1942-04-30,43,-0.05140082394205186,0.1499742707800742,0.3329124839358557,5,5
1942-05-31,43,-0.03677158595084951,0.1434050299680792,0.2996223458787327,5,5
1942-06-30,43,-0.08279745302818187,0.12905073738229686,0.2783219228290189,5,5
1942-07-31,43,-0.09728081538986091,0.1274316594263046,0.25882234633821366,5,5
1942-08-31,43,-0.14393310716704272,0.11139533528470937,0.2507042127236647,5,5
1942-09-30,43,-0.10942348431415744,0.10981798341834853,0.2357217605119444,5,5
1942-10-31,43,-0.0782431664758123,0.11921860580472317,0.3097072009365743,5,5
1942-11-30,43,0.011860883079592766,0.11591097737474976,0.3089175728618494,5,5
1942-12-31,43,0.1089879536948617,0.1491037548418942,0.308805488035365,5,5
1943-01-31,43,0.19771901495919603,0.2012822738980474,0.5384857651994368,5,5
1943-02-28,43,0.2012648069022127,0.1660851886907891,0.44667234620687424,5,5
1943-03-31,43,0.3291334881690698,0.17837379536544962,0.39451588370857826,5,5
1943-04-30,43,0.5104630291186666,0.22987613757862507,0.41116795532130257,5,5
1943-05-31,43,0.71056344758112,0.28371871935530624,0.5950429556743898,5,5
1943-06-30,43,0.6698242973357736,0.35806559417405426,0.5762407816590376,5,5
1943-07-31,43,0.7585425831886541,0.4354502585107868,0.7506156090711653,5,5
1943-08-31,43,0.7056447263487587,0.3924168206258986,0.7057265570661364,5,5
1943-09-30,42,0.5852766138902596,0.37956888739517647,0.5822783660413384,5,5
1943-10-31,42,0.5665568231086081,0.4032262982469933,0.5176924765048301,5,5
1943-11-30,42,0.49695963001042914,0.31328027781223217,0.5062343556808375,5,5
1943-12-31,42,0.47921032410971975,0.29256102888722585,0.526659689251634,5,5
1944-01-31,42,0.3193109614357736,0.2610046638803733,0.4703899237683524,5,5
1944-02-29,42,0.3122549853815699,0.25426599243151926,0.5622481147446197,5,5
1944-03-31,42,0.24563095788000197,0.24273890739644183,0.389860018654525,5,5
1944-04-30,42,0.1449753373674545,0.17845009455194474,0.25317055253623155,5,5
1944-05-31,42,0.1579750054489904,0.16264855327248642,0.28253854179753307,5,5
1944-06-30,42,0.04979266746226352,0.1276620778465975,0.21286734558203504,5,5
1944-07-31,42,0.09293077028119133,0.11205669592345713,0.19734033113131302,5,5
1944-08-31,42,0.24396006121840902,0.12664335025739548,0.2693392563620625,5,5
1944-09-30,42,0.2046702594490648,0.10617939325711767,0.29209015074728056,5,5
1944-10-31,42,0.2107581219679617,0.13162721118961682,0.309755227897324,5,5
1944-11-30,42,0.21503285293570248,0.11685050835350563,0.28358517885471707,5,5
1944-12-31,42,0.3002994606365433,0.14036618988627547,0.31186538769538286,5,5
1945-01-31,42,0.2265266407873549,0.12459457478213154,0.2951296797084323,5,5
1945-02-28,42,0.2544751278732479,0.12102087067722571,0.30215914668367844,5,5
1945-03-31,42,0.29323800606742667,0.1531984848743108,0.2889211607844603,5,5
1945-04-30,42,0.32642722368068017,0.15223498661226806,0.32640950798406676,5,5
1945-05-31,42,0.2945654230608081,0.13203016076873433,0.3052033374653128,5,5
1945-06-30,42,0.3130244201689408,0.14095803565760112,0.2722324057098159,5,5
1945-07-31,43,0.24796568221308185,0.09558966612021859,0.27132302306791445,5,5
1945-08-31,43,0.2862682309723145,0.14481113494016448,0.4014634926937263,5,5
1945-09-30,43,0.21661313801650195,0.10695469271377872,0.2986960488132111,5,5
1945-10-31,43,0.29724457323813613,0.1044592406644574,0.2473339398418538,5,5
1945-11-30,43,0.3940213576368677,0.16318826733030095,0.3488730095358704,5,5
1945-12-31,43,0.4406281449049294,0.21569216907115737,0.37291863367421785,5,5
1946-01-31,43,0.46457366413540935,0.22133539022739154,0.46914611526311656,5,5
1946-02-28,43,0.4565492778708318,0.24180925045374918,0.5194511139499417,5,5
1946-03-31,43,0.483104789545021,0.2591348761335321,0.5484409484741906,5,5
1946-04-30,43,0.4645493425020023,0.26587666909093965,0.618774453394494,5,5
1946-05-31,43,0.4437677872721442,0.26021166588528094,0.5122337386254954,5,5
1946-06-30,43,0.49809507302388417,0.28385752953790633,0.6840601613391291,5,5
1946-07-31,43,0.5375501436894418,0.27652935158489067,0.7218912224307292,5,5
1946-08-31,43,0.5019626455475351,0.27527185267860926,0.6701725538740522,5,5
1946-09-30,43,0.3642752916304908,0.27092252128467353,0.5864610129970197,5,5
1946-10-31,43,0.18754122516340221,0.19951568577552906,0.40343791830145964,5,5
1946-11-30,43,-0.0019991769486931957,0.13833252068410706,0.3209370403891896,5,5
1946-12-31,43,-0.08001308116042676,0.1164856050279427,0.28587882038544354,5,5
1947-01-31,43,-0.09899133102938731,0.12393879661390328,0.26769111177034255,5,5
1947-02-28,43,-0.11676598258323176,0.1482680402190674,0.33470763443469387,5,5
1947-03-31,43,-0.05693692708462796,0.12757635397843536,0.29469629951796666,5,5
1947-04-30,43,-0.11991357532816975,0.10404733072706024,0.2518270029810952,5,5
1947-05-31,43,-0.18603222091376906,0.09918675791955522,0.2115720363080472,5,5
1947-06-30,43,-0.2689369817074802,0.10260083453185703,0.23686968705468067,5,5
1947-07-31,43,-0.25294687743826966,0.10058325364383706,0.21449928847952718,5,5
1947-08-31,43,-0.18229690617928568,0.11123083792123666,0.29664403827772157,5,5
1947-09-30,43,-0.08693628143326923,0.1095080038098146,0.2529986516812872,5,5
1947-10-31,43,0.007897253364009909,0.12182983011256172,0.2594155030408868,5,5
1947-11-30,43,0.0265856180140447,0.1292870223799744,0.29488150356970266,5,5
1947-12-31,43,0.05105015807860036,0.13025930658491794,0.2898116856376074,5,5
1948-01-31,43,-0.016110045062199943,0.12757031517524423,0.27464979575501025,5,5
1948-02-29,43,-0.012527911543505478,0.13173094847520095,0.23694618700950335,5,5
1948-03-31,43,-0.03782273079020971,0.1212915965482632,0.1991868881095749,5,5
1948-04-30,43,-0.06565241765704546,0.1109463118246396,0.20720204416623472,5,5
1948-05-31,43,0.08572592047949829,0.12400194653453256,0.2460283997356278,5,5
1948-06-30,43,0.1463702894565505,0.15225621896244812,0.272489751549719,5,5
1948-07-31,43,0.1680164800897998,0.152707788266863,0.30825259157527435,5,5
1948-08-31,43,0.09819963236622255,0.1424762583091544,0.3104241003149417,5,5
1948-09-30,43,0.06595315202886846,0.13348630056259653,0.2618412650224886,5,5
1948-10-31,43,0.06949264530968341,0.11766669297915525,0.28315757626607996,5,5
1948-11-30,43,0.010246924177850803,0.10970117431593956,0.2507116697524949,5,5
1948-12-31,43,0.0827975413213754,0.13118752578288767,0.30122804042308116,5,5
1949-01-31,43,-0.027151632767835908,0.09048823160908195,0.25055259713594524,5,5
1949-02-28,43,0.029680329030203467,0.09822191602258604,0.2649440237264892,5,5
1949-03-31,43,0.09339055980185233,0.09259048379714856,0.22972941379155026,5,5
1949-04-30,43,-0.01675527957053092,0.0919469973382451,0.20454639955195053,5,5
1949-05-31,43,0.004469763168460205,0.09328130678548303,0.2491087483360257,5,5
1949-06-30,43,-0.087374935534259,0.09831104068930165,0.2780513092181098,5,5
1949-07-31,43,-0.10069632054422012,0.1012691438027441,0.2477517908633391,5,5
1949-08-31,43,-0.052747308097122136,0.10689143445689989,0.2772495744565854,5,5
1949-09-30,43,-0.006845282728157207,0.10885859284378832,0.262811663193483,5,5
1949-10-31,43,0.052843594900396,0.10856328268783574,0.27086691989807743,5,5
1949-11-30,43,0.039155521067407266,0.10713860880467274,0.2823162692602031,5,5
1949-12-31,43,0.17649690540688062,0.1114526988015091,0.29630744062802683,5,5
1950-01-31,43,0.1738508527136187,0.11107848741272582,0.30864163598523525,5,5
1950-02-28,43,0.23580545313919832,0.1305969842155153,0.29427155554460366,5,5
1950-03-31,43,0.3005365448312089,0.13619821805960994,0.30810213670699976,5,5
1950-04-30,43,0.25665873139551115,0.12996505281708748,0.3156882717133986,5,5
1950-05-31,43,0.27484607358506485,0.130569790171932,0.3362552129682468,5,5
1950-06-30,43,0.3607827164945086,0.1710510451087069,0.4026402012665508,5,5
1950-07-31,43,0.4069364369916686,0.19244905654812577,0.4331741907961793,5,5
1950-08-31,43,0.2371661155150252,0.14455328675237353,0.35396575384534557,5,5
1950-09-30,43,0.21547598368708826,0.15474257083367263,0.32048644064308657,5,5
1950-10-31,43,0.23311801946966682,0.1476449689280089,0.36980857396502675,5,5
1950-11-30,43,0.26386175084617364,0.12697212323179538,0.3193354944589219,5,5
1950-12-31,43,0.2282649322072632,0.1284910867373379,0.2798148367699164,5,5
1951-01-31,43,0.19076644661891284,0.14099736194140403,0.3664027453315936,5,5
1951-02-28,43,0.22378030090190865,0.16885823447308515,0.3978645044829994,5,5
1951-03-31,43,0.2774898474827863,0.18102863634540486,0.431014995297996,5,5
1951-04-30,43,0.3029449404565586,0.1758255280948941,0.4494179811005006,5,5
1951-05-31,43,0.2249509668134519,0.1321125152876456,0.32638342662193515,5,5
1951-06-30,43,0.223051231628423,0.13639939400475387,0.3349671970814842,5,5
1951-07-31,43,0.28747316891791874,0.13669810932061416,0.35324614838701907,5,5
1951-08-31,43,0.24176665104441444,0.12842794375915179,0.34965517427188275,5,5
1951-09-30,43,0.24528033352168158,0.13973937468079514,0.35894798887942275,5,5
1951-10-31,43,0.21877162628058658,0.13782261377690996,0.34404991737866253,5,5
1951-11-30,43,0.2531767023546996,0.15133777010921484,0.3778763990990218,5,5
1951-12-31,43,0.17716690735458787,0.11164442679821567,0.27022328852744865,5,5
1952-01-31,43,0.13256160161219105,0.11080471298858148,0.3195167931612425,5,5
1952-02-29,43,0.09749153722849833,0.11567672538951261,0.29727989617958145,5,5
1952-03-31,43,0.09193149458634685,0.11006593380280236,0.25842542295394505,5,5
1952-04-30,43,0.09291053959614265,0.10716127667961829,0.26159607319295203,5,5
1952-05-31,43,0.08784968387830096,0.1010215314335136,0.2384306180602896,5,5
1952-06-30,43,0.061533094386685985,0.1024478000066183,0.22783725201074534,5,5
1952-07-31,43,0.12148884446534468,0.11023701956417226,0.26310604845495,5,5
1952-08-31,43,0.0959151191563177,0.114039430086446,0.28235867182759605,5,5
1952-09-30,43,0.0648705969513244,0.11562098331948306,0.26811546687717613,5,5
1952-10-31,43,0.050820316966604995,0.11696500989958866,0.27635435187009383,5,5
1952-11-30,43,0.06452287858844354,0.11674930508957863,0.29318819754913417,5,5
1952-12-31,43,0.039368518938913195,0.1138564122893313,0.3095995999258244,5,5
1953-01-31,43,0.07790398741067568,0.11830200408736123,0.3166775399711761,5,5
1953-02-28,43,0.09307950655002231,0.12859717476174015,0.31661643073069984,5,5
1953-03-31,43,0.12685200533581015,0.1284724367522952,0.3194655330395045,5,5
1953-04-30,43,0.09904765917761307,0.11506218517441838,0.2963389811181515,5,5
1953-05-31,43,0.13923283879270296,0.11166606850495124,0.2708613241713271,5,5
1953-06-30,43,0.08366861427120975,0.11333758085464721,0.25801263573449185,5,5
1953-07-31,43,0.060879637155616846,0.11340127628643201,0.2521407142433468,5,5
1953-08-31,43,0.026291281774262085,0.10907524786725332,0.2563092605344139,5,5
1953-09-30,43,0.039427643013125444,0.09902440459585095,0.25503087743944947,5,5
1953-10-31,43,0.017843324444259182,0.08606576346756639,0.18748578447945877,5,5
1953-11-30,43,0.03093031797306839,0.08523893524476282,0.18432668339304223,5,5
1953-12-31,43,0.011859683560802681,0.09485831166055265,0.22588432553327661,5,5
1954-01-31,43,0.018515851469991646,0.09946584972190389,0.2428017102944965,5,5
1954-02-28,43,0.014907110315710247,0.11530472133401509,0.29471578218722094,5,5
1954-03-31,43,0.06411402776704676,0.10799728864309568,0.2450696024980764,5,5
1954-04-30,43,0.086542568506579,0.10741679161326753,0.28318499223086663,5,5
1954-05-31,43,0.15153053028029964,0.14054609088317752,0.34495247847522487,5,5
1954-06-30,43,0.1776085673194618,0.15499208785309768,0.37409699610822067,5,5
1954-07-31,43,0.2470475458984067,0.16266838203799774,0.40166763080588386,5,5
1954-08-31,43,0.25883676322221977,0.1833462705137229,0.42793038768528685,5,5
1954-09-30,43,0.38060475395155124,0.20660574538838442,0.4505157765297297,5,5
1954-10-31,43,0.3582635947189692,0.19467889367280974,0.38971428811769804,5,5
1954-11-30,43,0.36570496158850546,0.18554879881569866,0.3884736895324522,5,5
1954-12-31,43,0.3099139119625832,0.17754868399794052,0.32547207000455336,5,5
1955-01-31,43,0.4352761344482142,0.20521158829856093,0.4309188969549192,5,5
1955-02-28,43,0.44446925277065746,0.20527005635043336,0.4849906308331958,5,5
1955-03-31,43,0.4324885704708654,0.21448299105567423,0.47187610658338075,5,5
1955-04-30,43,0.433112790599043,0.1948665826347594,0.40702800814474216,5,5
1955-05-31,43,0.39166969401249707,0.20095171348573573,0.49025437668199306,5,5
1955-06-30,43,0.3686580136945471,0.16554221076558032,0.37405546726232713,5,5
1955-07-31,43,0.3467277719524436,0.15684917652533592,0.3616706501933328,5,5
1955-08-31,43,0.32821529423910134,0.17469174176788643,0.36709263571657114,5,5
1955-09-30,43,0.3511060718981824,0.16773187974945233,0.38565176760300834,5,5
1955-10-31,43,0.2981807070770367,0.1587623622178266,0.34974069102614036,5,5
1955-11-30,43,0.29308841605950203,0.16820088827112442,0.4107845519601261,5,5
1955-12-31,43,0.15528328273431968,0.12607665501961626,0.2848828003332726,5,5
1956-01-31,43,0.15286318719008626,0.13137003342970083,0.3237030900139372,5,5
1956-02-29,43,0.17377448821823155,0.13294341403441182,0.3719205570509714,5,5
1956-03-31,43,0.1009742351142988,0.11631802401703298,0.27094101634808415,5,5
1956-04-30,43,0.14805823595718656,0.12759780875051918,0.27794260692703165,5,5
1956-05-31,43,0.19356877526873217,0.16207803888432076,0.33923852835658364,5,5
1956-06-30,43,0.1748427171571331,0.148501530088312,0.3437514908161269,5,5
1956-07-31,43,0.087396086447715,0.11492986402497603,0.28930120601091125,5,5
1956-08-31,43,0.12401190775904092,0.14906847466470918,0.34268219651532694,5,5
1956-09-30,43,0.15728510782762709,0.1636295473800048,0.39078302945953824,5,5
1956-10-31,43,0.15559042792088296,0.15749814441561255,0.3755819075695281,5,5
1956-11-30,43,0.12822355793603996,0.1401751459177921,0.3095678540099426,5,5
1956-12-31,43,0.07656213649063287,0.1351915051227041,0.334033475806407,5,5
1957-01-31,43,0.0582922511020911,0.13842141589566034,0.3560865903421945,5,5
1957-02-28,43,0.12237005392849135,0.14969467896690525,0.34932736697836797,5,5
1957-03-31,43,0.06521499599996046,0.12719770739056793,0.3065707530408256,5,5
1957-04-30,43,-0.007085207371922111,0.11340339755190385,0.2918816491389721,5,5
1957-05-31,43,0.023390866326403813,0.11223270703754692,0.30559007339522076,5,5
1957-06-30,43,0.09469140312649472,0.12426978717369468,0.3357993700947698,5,5
1957-07-31,43,0.08877355376041082,0.12007264943315736,0.2788468932363585,5,5
1957-08-31,43,0.0507698421077939,0.12752614914997346,0.3116573633976802,5,5
1957-09-30,43,0.07655181041317723,0.13420475664584128,0.2786841453842572,5,5
1957-10-31,43,0.06969802034614102,0.12362638241310371,0.30542653655179963,5,5
1957-11-30,43,0.010933051944599459,0.11774695533713514,0.31476485334056425,5,5
1957-12-31,43,-0.039971064533666535,0.12178585484466652,0.32206039461983654,5,5
1958-01-31,43,-0.034464282777778604,0.13460127994895663,0.35152683920698025,5,5
1958-02-28,43,-0.05211917125726054,0.14931754795839508,0.39462383386347505,5,5
1958-03-31,43,0.02210897002261245,0.13424618407282782,0.37165608945991147,5,5
1958-04-30,43,-0.006159948676877765,0.1349319684691972,0.35986953367678765,5,5
1958-05-31,43,0.0036915036343484887,0.1392336054477085,0.3683511898190823,5,5
1958-06-30,43,0.0019054755726005646,0.14552875881629607,0.3336004484735911,5,5
1958-07-31,43,0.031105812950667496,0.1384057558242205,0.36675702132357224,5,5
1958-08-31,43,0.05382865049749654,0.14127306289485594,0.349721731573136,5,5
1958-09-30,43,0.1506111425279234,0.11541967113895431,0.2730877529525897,5,5
1958-10-31,43,0.24021936314032102,0.10181857343895033,0.27110456380374715,5,5
1958-11-30,43,0.3559936687171025,0.12136132557430726,0.31901657811271283,5,5
1958-12-31,43,0.3622131124868982,0.13894801252841188,0.32680807564833114,5,5
1959-01-31,43,0.46779178984530273,0.16691209412416624,0.39674909091346844,5,5
1959-02-28,43,0.4285259042324587,0.1328888949519443,0.3385441411643319,5,5
1959-03-31,43,0.45450804332072264,0.13050617673702403,0.29896664733006684,5,5
1959-04-30,43,0.44094001572735814,0.13666154379431453,0.3221360396479909,5,5
1959-05-31,43,0.4290978264997654,0.16829354809047095,0.3041150091125131,5,5
1959-06-30,43,0.43821749962491885,0.23554032363185357,0.45830087440230494,5,5
1959-07-31,43,0.4062046190627802,0.21038374803724197,0.4212543950878924,5,5
1959-08-31,43,0.3757666136644587,0.2339786052907478,0.48716148696170597,5,5
1959-09-30,43,0.37273619365197913,0.21233505157474125,0.4708104604344915,5,5
1959-10-31,43,0.2919764012616859,0.16883570590281957,0.37062073367443327,5,5
1959-11-30,43,0.18700849021940655,0.14242267370571796,0.3865441746881373,5,5
1959-12-31,43,0.17312958259410816,0.15931406824243985,0.3249453017613095,5,5
1960-01-31,43,0.16026792373958496,0.1808744648471848,0.3116120148148307,5,5
1960-02-29,43,0.15971731914310655,0.1648338994188044,0.3151770570121931,5,5
1960-03-31,43,0.061804403045365136,0.15186272020785258,0.22928867577406647,5,5
1960-04-30,43,0.07187630233542018,0.15573557865964544,0.252029618366813,5,5
1960-05-31,43,0.02309830552985039,0.11731202434623486,0.24201365863548535,5,5
1960-06-30,43,0.01782147102444668,0.16691302806390879,0.3793529739203075,5,5
1960-07-31,43,0.04112879215671401,0.1876402049501821,0.36642810876797016,5,5
1960-08-31,43,0.024737830024561078,0.18244391018974604,0.39900220645101325,5,5
1960-09-30,43,0.021357022811368375,0.17315250946431796,0.39864182010482974,5,5
1960-10-31,43,0.10769859477072041,0.1943595322811877,0.4202162741831158,5,5
1960-11-30,43,0.004296713577649048,0.15791195745230055,0.3932773201925454,5,5
1960-12-31,43,-0.02861344795365214,0.16377570412190748,0.3953518551012475,5,5
1961-01-31,43,0.021998695755699526,0.20339802865497628,0.46263329762791594,5,5
1961-02-28,43,0.1296244850778869,0.20845476046137829,0.5009149465941015,5,5
1961-03-31,43,0.1727428973311673,0.18330078672222166,0.46452192453161983,5,5
1961-04-30,43,0.25913966262344823,0.21724678832600589,0.4582572738967993,5,5
1961-05-31,43,0.30915276323227214,0.21199404351493026,0.52673386458353,5,5
1961-06-30,43,0.25759631994277915,0.19422324842213362,0.43027818518849736,5,5
1961-07-31,43,0.27269257188481505,0.18230943624651574,0.49330869294525803,5,5
1961-08-31,43,0.2545796018897661,0.17037565114032105,0.4232759641501689,5,5
1961-09-30,43,0.23098859037082387,0.15441854183222042,0.3318241431827452,5,5
1961-10-31,43,0.35666675382110574,0.1646908775984084,0.31361349943406136,5,5
1961-11-30,43,0.3289986461869832,0.16633246119786788,0.3950644461035523,5,5
1961-12-31,43,0.27274222523963604,0.1802754999330522,0.40215538805399215,5,5
1962-01-31,43,0.2766660621527699,0.19359211299652743,0.42749387085928864,5,5
1962-02-28,43,0.18539137002797476,0.15931120003630647,0.38475170051600394,5,5
1962-03-31,43,0.08523100531004668,0.14485985145796326,0.32649787720680085,5,5
