asset_id,symbol,exchange,status,tradable,security_type_assessment,security_type_reason
04280620-69bd-486b-aabc-7f9edcd6b697,PLCI,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c8bdd70c-820a-4cfc-90a5-4715ca81bf11,GLOP.PRC,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
af53fab9-18ef-4e61-a32b-e87beedfb16b,ACONW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
ac93c119-c43a-4fa4-9e84-e6357756edc4,ABTS,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d30b2bee-298c-4f5c-b4bc-1cb58fe47fcb,ABTC,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
ff8f69a9-bc90-446d-af1e-2d10fc5a693f,ABR.PRF,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
aeb05059-c4fb-458a-ad66-d2e84c503279,ROPE,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
59300da0-b270-4cc5-ad22-3481ed7281b2,DYLD,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
f97739e8-7c47-4c37-bfb9-63963e81b06d,GLOP.PRB,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
65efb8e6-1c06-4e90-a9ce-44940d7039c3,EDF,NYSE,active,True,EXCLUDED_NON_COMMON,name contains FUND
3e8139bc-e062-4f44-9792-c8513ba8ecd6,BFS.PRD,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
00a88809-9111-4c1a-9e77-c378dc10a21d,ABEQ,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
f2b86712-3e8d-44c5-aa7b-8bff70bcc585,GLOP.PRA,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
f79779c3-093b-457d-9313-ee980004163e,KNYJY,OTC,active,True,EXCLUDED_NON_COMMON,name contains ADR
761970ef-ce50-47c3-ba5a-7405bf581ba7,GLOO,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
efaf8e12-3e2b-4c2e-8a15-ea1ddc734f53,ESGG,BATS,active,True,EXCLUDED_NON_COMMON,name contains FUND
22232b44-6efc-4f01-8d36-e2dd13cc7859,GLED.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
bbb260b3-4047-4abc-82b7-7cc54cc0ca1d,AAPW,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
2a11a750-c54a-4cc8-a564-1a487771b4e8,EUHY,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
d5e18231-f73b-4288-8792-909d659f7977,ABCS,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains ETF
4414d27d-aafd-4853-80e2-2bcab2cc04db,BFRI,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3753465a-3434-4b83-a21c-424741fe1c2c,GL.PRD,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
843e0703-08f5-482f-8f59-f334966167d9,GJT,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8bcc1a2e-d6ba-4baa-a984-402e6ac86cf1,AAPU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains ETF
43ee0a47-c06f-4f0a-a068-b35b99e87a43,BFRGW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
e4b7c105-3bcb-4471-bed5-5e96da1e7a65,GJS,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
2c190918-c676-4a39-a44a-c75bc16cc9d8,FEAM,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5f2f64bf-844c-4b5a-849b-e1b302a9db6d,AAPG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3f38c54d-8aa3-4669-b960-f9ccc50ed1f6,BFRG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
832c541b-025e-4b0b-952e-b2cfee814029,GJR,NYSE,active,True,EXCLUDED_NON_COMMON,name contains TRUST
6c7a2f3c-c601-483a-bf33-c52dc99e0505,FSMD,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
f0b8344a-dd07-4fcb-9c98-5ba21978e35e,BFH.PRB,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
0c035545-19a1-4263-becb-d718e5d4939e,GJP,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
2d92231a-9016-4d7b-be10-42774ce9d656,NLCP,OTC,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
66120c4a-e8d8-46d9-a044-efb573abbc7a,AAME,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
75dd751c-00ea-435b-bce0-d8305c87020e,FTCB,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
a0a999b8-21cf-4a51-9952-06dcc7cf3dfc,FTDS,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains ETF
c6246e39-cf75-459e-a5db-557f5f02ade6,BFH.PRA,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
4bd5f4f3-4056-42fe-9ea0-5d1b948191cc,AAPE,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
2504dce5-5bbb-4648-8382-b3e6f33ac7bc,CHAI,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3164b15f-c6c4-4a0f-8ccc-c3603d37c241,AAOZ,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
f7fbbb13-10ed-4f28-898e-179e34ba4d17,GJO,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
251a56f1-107a-4084-aaad-5bbd6f0a3b02,GJH,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4a1a45a6-9c95-4b08-b937-067faeb3223a,GQGU,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
3e2cb6d5-9c92-4e7e-9c45-4ae86eed40e3,GIXXU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
227be1da-df6d-4fa2-8cb7-a6bb381faa43,AALG,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains ETF
c2971c3e-2aac-4d20-8c5d-c6a4ddb5633e,HELS,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
f1e981fd-a662-4673-a2c0-385cf84ed3a5,ZEPP,NYSE,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
a5829664-07c3-4078-a877-3ff761401bb0,YMT,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
94b0bd3b-1e7d-4c11-8ea3-13e6536501a0,BETH,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
a69bc9f9-56d9-47e1-ad30-1e77c389391d,YMAT,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
73c5bf11-c6e0-4535-85d6-626ac4bf3b8d,YHNAU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
ecd6576f-8887-484d-9451-281779e16f8a,YHNA,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
05fe9a31-46bd-4429-8474-7ffd34cab54d,GIXXR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
8b61aadf-7d51-42c4-b31d-0f8894a78364,BETRW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
bfd43c98-4e53-472c-b36b-65c8d030dba5,YHGJ,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
341715c8-c335-48a1-8bbf-70c20a0329fb,YHC,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1d4b38db-1d49-4f61-9c66-70ce08b79c12,AACPU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
bd52a498-07d1-431b-8ba2-cca6ade5423d,YDKG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a52ca245-cf32-42f0-ba93-21d663bb3e18,YDESW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
6a314bd4-ff66-47ee-89bd-074de51bdba0,YCY.WS,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
e959035b-9421-49ac-9fa7-a8d5cd80c19e,HOOZ,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
7a30d695-761d-48ad-8e84-8e6948468c49,AACP,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
53d8f2d9-e46b-476e-97bf-4b084829b3b0,YCY.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
490390bd-fe87-4bc7-80f3-7e0877c432fd,YCBD,AMEX,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
58652af7-f0db-48c8-a4e5-538af4873efa,GIX,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
258aec50-2906-4723-ad85-e022e3b8fa07,NCMGY,OTC,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
4d796041-1213-43e2-85bf-52dc61b47a55,EQS,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
aed8b184-e8c5-4fe9-801e-1da604441aa9,GIWWU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
a5437aca-ba45-4a72-9615-248f9da28a9a,GIW,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
31e39a18-64eb-41d3-9570-6b310523b5a8,BESS.WS,AMEX,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
22d5b5c9-a219-47f7-b26b-c606eb9c0a91,HXGBY,OTC,active,True,EXCLUDED_NON_COMMON,name contains ADR
a041db2d-7ff9-449a-95cb-dc65891f3d4c,COLAR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
6c85e688-edd8-4e9c-bd41-ae6c2668fd90,YB,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
2f5f6857-5f97-4482-9e4c-f1e30e3608bb,XTLB,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
ae563a2f-14a3-48a6-8d51-9dc10a94d29c,XSLLW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
5da9e0a7-eda5-4a32-a208-d28f84247efe,IBDY,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
7e87cfd0-ec85-4dfd-87f5-2ab5de5934bf,GIPRW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
c3e24041-9b7d-4f51-908a-c28c4f570d49,XRXDW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
707288f1-3a26-4eb9-aebe-f28af0d3c970,XRTX,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
fb79bab2-db09-4f91-936c-4c6c6d4a6eb4,XRPNW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
269e5311-e9a1-4909-a557-8bf01f38f038,XRPNU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
52d4b88e-72d7-4cba-9497-09da1999ae0e,TBCVU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
775f05f8-e7ef-43e5-8f7e-ebdd390bf378,GIPR,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
34f65a37-50f9-42dd-b855-2e8b256e779b,BEPJ,NYSE,active,True,EXCLUDED_NON_COMMON,name contains NOTE
095067c7-02a3-46ce-baba-96800bf30685,XRPN,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
b70c0a27-bf9e-4817-b23b-56a5def56e62,ABR.PRE,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
3f9c36fa-7993-451a-acd6-1490f46ac68a,ATLCP,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains PREFERRED
2020c96c-7a82-4e65-be61-ed0053653724,IDUB,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
97d6f7e5-d91a-41b9-995c-709f8532f37d,GIFT,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3da1cf68-04b7-40f7-9f0e-9633d75482ef,GIBOW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
780fd5f1-c4a4-4417-a98e-9aee143b42ac,GIBO,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a44818a7-f17d-4e7a-aa72-deca67280bdc,GHXIU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
ba73c5ed-0016-45d1-a7c8-62a0381b963b,AACO,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
58aacd56-4f66-4d60-a51e-bffbc74a212b,GGT.PRG,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
818f00aa-330f-42fb-b03a-fdf450dd7914,GGT.PRE,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
acdb9c6e-9e6e-4abb-b9eb-e97326be26ae,GGRP,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
cbfe0d2f-6c21-4181-96a6-8a7e694ed54e,XIIIU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
24271871-edd8-4015-b011-f6abf17a5f5c,XHLD,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
d73bcd01-05c7-4b8e-9843-19a776de4bba,XHG,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
61fa9fa8-276c-4f67-8b5c-22763a41a7ac,GGR,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8a9bc012-dc6c-42b6-97c7-abca9504d56e,GENVR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
1c30665c-182a-498f-b7b2-ace26d559474,XFLH.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
3ffd1a14-3c05-41d3-8ddf-8b5bf69b067e,XCBEW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
b1fc6ac4-8dc4-4ab1-b9cb-49aca41049dc,ION,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
2a2ff8ce-ac29-4814-bda6-f66dca001f8b,BEPI,NYSE,active,True,EXCLUDED_NON_COMMON,name contains NOTE
25908305-6501-4d13-a57b-e4403b41e516,XCBEU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
3d941a9a-cf9f-4672-9d1f-b1dc1e811d3c,XCBE,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
8eae6b3d-2e3f-46d2-bf08-149c242e9600,XBPEW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
fd581758-8ae3-4971-861a-56f0b4e718b3,XBP,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
19fe9480-6462-40ed-9f84-66a0af95019b,GELS,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
26a78e8b-8151-4761-ade6-f878cc7baafb,GEGGL,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
932444f9-e1ba-4a8d-be48-81b29ef0c1e0,GEG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1f4e06c4-9256-4687-8405-ad41bed64260,JUNP,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
b3d689a5-1142-44cf-a814-75ef37192186,WTGUU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
69d0bd9e-1a66-4c39-a200-c0ef67ac4d69,BEP.PRA,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
93976203-aaf6-4b7b-b20f-c14c1de00e45,GECCI,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
be50a45d-c1fc-4946-b5b8-3bf5a1e5d415,WTGUR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
0f32ae0c-adee-4cbb-a8f2-bdb7770aaa7f,WTG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
e4c90d5e-28c1-4658-9391-1f21b0436adc,BENF,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
96413e6d-5411-419e-b5e2-9359c70c24bf,WSTNU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
1cdc1672-d622-4634-91d1-5db1c9b773ec,AACIW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
49933be6-dd84-4fa8-afe0-c1fb2be8bfd2,LAFAR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
6837559b-0a7c-4a6e-b80d-8320e8d39809,BAMA,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
c1fc41ee-f8e8-4e4e-8651-10f190e2e7f9,WSTNR,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains RIGHT
c8c73b19-ba91-431d-be60-18f58f1ed8e3,GECCH,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
0a48213f-2757-4c18-a97a-60597730cd1b,LUCK,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
013c1653-577e-4267-8956-3c9d0aa0eca2,AACG,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains DEPOSITARY
be46c7f9-014b-4883-9a49-cc89fff113d5,GDV.PRK,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
76672bd4-7059-4aac-8615-de642a8e95d0,GDV.PRH,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
e5823bac-d88e-418c-b54e-df6c8f0b8866,GDHG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
54c7145a-aef3-4c49-9ca6-0aee4c69c548,GCDT,AMEX,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
eaa62d1d-4ff8-4df6-8b0a-80387c77f6b3,AACBU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
3ad63c8d-e7b6-41e1-aa34-c4a9bbc6759e,WRB.PRH,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
d9bb28f9-c270-4daa-904a-80d07a281d8f,MRKR,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
a7c30e54-35c2-4ca0-a8dc-b7a68b3557bb,GCTK,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
94a40e74-7e95-44e1-8c3d-8a9b0d208503,AACB,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0d6c521b-3e7b-46f2-9557-ed61cc613627,WRB.PRG,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
d2e3289c-960c-4e34-a9c9-e5b3b6fa3322,GCLWW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
85d6276a-9e3f-4f83-97fa-a2a4d5d48b31,GCGRW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
4f90aaef-abf5-4091-a841-c7ba7ac66cc6,BEEP,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
3f8457b5-5e8c-4ddb-87dc-0a74482b87e8,WRB.PRF,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
9998625d-90a6-4216-9c8b-32133e135172,WRB.PRE,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
2f01248e-889a-4f31-8781-64b8cbe42da5,MWG,AMEX,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c0293075-10c0-4d2b-ac78-fb5e968a409d,BEBE.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
ad8ce37d-72d1-4d09-b66e-d601dd01e79e,GCGRU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
78dda1ee-a389-4f74-a853-b04a2be641f1,BEBE,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1d3a2545-49bd-4b19-989f-d5026f32948b,GCGR,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
0da4866b-63ed-4579-a18c-d2e5595ae1d1,WPRT,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
bccdbc95-c9d1-41bf-939a-d7c9fa79a18c,WPAC.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
32896e91-513f-4cb6-b0ac-1a6add7e61bd,WPAC.RT,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
1f9a074b-bb32-462e-8db8-c7dee283ca98,GAM.PRB,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
d774e75f-c035-4915-ba3d-432f316bb632,GAINZ,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
39418c62-89e9-4f8d-a7a2-03df9979fb03,VWAGY,OTC,active,True,EXCLUDED_NON_COMMON,name contains ADR
0440e8e9-87f3-445f-9962-f2508ee2f167,GAINI,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
7cadfce2-887c-4d6b-860d-2e456113e8d3,WLKP,NYSE,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
36b5e4e5-50ad-431f-bf47-7c8836c8e3df,GAIN,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
37981538-5749-429c-b590-e89133dd6d68,BEATW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
c7bfb588-79ec-46e6-a9c3-016c7e498fbe,GAB.PRK,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
72b1bff3-012d-4af9-9ce3-d5124953c52a,BEAG,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
c1d60863-ed4e-4112-aa94-5ca63c3312f5,GAB.PRG,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
7f9db4b1-9154-4b29-b444-fe6e3968cc85,WLIIW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
fab6fd66-a731-4b12-a9c8-d86964181389,WLII,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
06d7ef6f-a6e7-4fe6-a14e-f8a74a8fa09e,WLDSW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
bf8d4189-5802-41e4-868c-63c8ef438fe6,BDMD,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
1db22ad2-36a1-4b6b-953b-26b014084fad,BDL,AMEX,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
63549196-ffb9-4ec5-9274-508fe6eae2db,WLDS,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
db580ead-9d37-4654-82f6-563fea20503c,BDCIU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
a4e08f51-bf84-453c-93cd-701a85ed20a4,BDCI,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
5e821b41-5e6e-4870-86ff-0de4b2a88bdf,AAC.U,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
78a59724-fa31-4f85-8db7-a1e25be6d79f,WLCOW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
4a2fcf56-4462-4872-9ec8-b97220e8a0b3,LITX,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
77e35244-ffca-4f24-a029-91c6ae7f30db,FXACW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
32f78e1d-a2ce-4f8e-b03b-5c9f7e341bb4,AAAP,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains ETF
b77e8342-342d-4c5e-8f84-7260e954b4ad,BCTXZ,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
f438f868-24d9-4a60-ac1b-71f3b63b57bd,WLCOU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
3ee94f09-e919-49c5-93df-f2a971d3d4ea,WLCO,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
9aef042d-9604-48b5-b687-3409b96d36dd,WKSP,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
769849ab-d530-4e9d-acda-ca61a1785049,AAAA,BATS,active,True,EXCLUDED_NON_COMMON,name contains ETF
be2fa15c-5bf9-4eb8-b3ad-f78375664dd6,BCTXL,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
27ca0fe1-d99c-467d-ba00-52600a8333b9,AAA,ARCA,active,True,EXCLUDED_NON_COMMON,name contains ETF
5ca9e882-1f12-4938-a6a4-9909b8ff26f2,WKHS,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
08f836fe-59ec-4370-9176-177a24d0b21b,FXACU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
cc3b9c70-915c-47ac-8b66-8ae9c17c0ab1,WILC,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
4a662c55-d742-458f-8ab2-fe2cb8e5bd61,BCTX,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
9c6e52c9-4d75-4fe6-8c61-12446f86df1e,FXAC,NASDAQ,active,True,COMMON_STOCK_COMPATIBLE,metadata compatible with common-stock filter
62cab3aa-d71c-4d66-b8ba-494bb607d83f,WHR.PRA,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
014a7de6-30a6-4b8a-93a4-05ceee421c1b,FWACW,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains WARRANT
7d7774fa-1a69-46d5-be0b-2009002fa2d9,WHFCL,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains NOTE
1f01bd92-cd46-4ee0-90d6-25d6fb1f9b27,FWACU,NASDAQ,active,True,EXCLUDED_NON_COMMON,name contains UNIT
531643ca-a074-4b0a-9cd8-1cca154d0a99,WFC.PRZ,NYSE,active,True,EXCLUDED_SYMBOL_PATTERN,symbol not simple 1-5 uppercase letters
