universe_id,selection_order,source_asset_id,symbol,name,exchange,asset_class,status,tradable,selection_rule,history_capable,first_available_bar_date,last_available_bar_date,daily_bar_count,usable_bar_count,coverage_percentage,usable_for_csm_start_date,security_type_assessment,attributes
FUF001_FREE_US_EQUITY_250_V1,71,deff9fc8-6ae6-4a80-afbb-1b630c8d9b38,ASND,Ascendis Pharma A/S Ordinary Share,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,72,c2218aea-b3d5-4112-9b8b-6a94e4bb276e,ASO,"Academy Sports and Outdoors, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,73,e5138c9b-4aca-4fd2-bbb5-0cb55caac3a4,ASTE,"Astec Industries, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,74,991516ea-ea2e-40d6-b907-86eeda843720,ASTH,Astrana Health Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,75,8aa2e376-49cf-4d79-abb7-ec0b91c640df,ATEC,"Alphatec Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,76,b0af96af-2ce5-4253-8538-cb46452afd0d,ATEX,Anterix Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,77,81e7231c-45c0-423d-935f-de0176a00be3,ATOM,Atomera Incorporated Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_halted
FUF001_FREE_US_EQUITY_250_V1,78,86100f20-5a55-43bc-be15-fa2a4f3ad5bb,ATRC,"AtriCure, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,79,bc4e1402-280a-4e82-8412-140b085e875e,AUB,Atlantic Union Bankshares Corporation,NYSE,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,80,e7ead0e7-11f9-4be6-8668-c9a23a5a498a,AUPH,Aurinia Pharmaceuticals Inc Ordinary Shares,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,81,e45456c5-9320-4e50-a357-1c0836890c06,AVAV,"AeroVironment, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,82,7a8b4fcf-0622-47ef-8541-de7f70ffc0c4,AVGO,Broadcom Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,83,92dcc985-62bd-451b-b17f-2ab745e7bdbc,AVO,"Mission Produce, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,84,d4c1f1ed-7448-4451-a8ef-ba4cd733d430,AVPT,"AvePoint, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,85,37f74b36-996e-476b-8d85-8f5c21f5328d,AVT,"Avnet, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,86,1228d25f-b143-4ece-a7e5-16744a2c3e70,AVXL,Anavex Life Sciences Corp. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,87,69bff51d-e8f6-42a6-82f7-cb10bb4556d0,AXGN,"Axogen, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,88,28d765e8-8085-4716-bde2-de0182b644e5,AXON,"Axon Enterprise, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,89,ca938579-1007-4580-af05-8ee45a6c68d4,AXSM,"Axsome Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,90,2636a08b-553a-4def-82f2-c75be63c0501,AZTA,"Azenta, Inc.",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,91,9c0fb21e-02f5-4677-aa9d-ddc2b5bcc6a2,BAND,Bandwidth Inc. Class A Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,92,8a78ef57-66c2-46c3-829e-7235d228c5df,BANR,Banner Corporation Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,93,34479ce5-4d55-4d85-8ff4-25d08f908979,BBBY,"Bed Bath & Beyond, Inc.",NYSE,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,94,4c0b0770-66a1-41df-a15d-d01878eadab0,BBIO,"BridgeBio Pharma, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,95,7762253d-c416-4650-b6a3-0436a781fc83,BCRX,"BioCryst Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,96,bf6c1e55-a7ef-4701-9e30-3c43db26b103,BEAM,Beam Therapeutics Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,97,2786000f-98b4-4219-99a9-4c0c26c1b8f1,BGC,"BGC Group, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,98,d4f2e183-f6fa-4187-bb2a-d6bc15956c6f,BHF,"Brighthouse Financial, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,99,14172293-6d6f-4864-ae6b-97855774ef2c,BJRI,"BJ's Restaurants, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,100,c50070cd-18b4-4f29-ae0f-f192e4cc4553,BKNG,Booking Holdings Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,101,dc2d94ad-ffdc-4864-b19c-a70fbadb6b31,BL,"BlackLine, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,102,9741c5b9-03a3-4624-a6c5-cc64b628faf1,BLDP,"Ballard Power Systems, Inc. Common Shares",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,103,c44c6319-1af0-4ca7-9dc9-0caccce1ea78,BLFS,"BioLife Solutions, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,104,17290626-8e0f-4773-bd85-7e9dca27bc4b,BLKB,"Blackbaud, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,105,060174a7-8675-45d9-8c81-4024fa3b8539,BLMN,"Bloomin' Brands, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,106,37e8204c-b392-41bb-b49b-c6edb8f667c1,BLNK,Blink Charging Co. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,107,561bbead-ae6e-4c02-8f65-bd97b7a29c3c,BMRN,BioMarin Pharmaceutical Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,108,84a32b07-cbbf-4d00-8020-4d0f7cf70e0c,BOKF,BOK Financial Corporation Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,109,548b8133-308b-4c9f-bee8-c33a23072c80,BOOM,DMC Global Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_halted
FUF001_FREE_US_EQUITY_250_V1,110,5ce6fa4e-521b-4f27-aaee-23121ec78b64,BPOP,"Popular, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,111,b8ad92b2-afb5-4a57-b541-2af82ebdbb34,BRKR,Bruker Corporation Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,112,3ba7e95b-c560-4426-94f6-1099bbd6bbef,BSY,"Bentley Systems, Incorporated Class B Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,113,bf349818-9efe-4d59-b413-a35e3b831dbd,BTG,B2Gold Corp.,AMEX,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,114,1a48b240-ec1a-4b1e-bf16-e76e0236c968,BWIN,"The Baldwin Insurance Group, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,115,317faf0e-4956-4d40-b3eb-3fba8af59dca,BYND,"Beyond Meat, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,116,87143b9c-229d-4dfd-ba0b-e9e9e818b111,CAKE,Cheesecake Factory Incorporated (The) Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,117,9c06cd9c-c852-4632-b84c-db172160e38f,CALM,"Cal-Maine Foods, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,118,f98c5ee4-c2c5-4b07-9794-b2733807d28a,CAMT,Camtek Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,119,fde51067-f3b9-49cb-8e6d-b0219e212f46,CAR,"Avis Budget Group, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,120,b4287e5d-7fc1-4e1c-9af1-f5a834d15277,CARG,"CarGurus, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,121,123aafa2-a3d4-4bc3-b506-5b43075e5556,CASH,"Pathward Financial, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,122,661997db-e507-415e-9f06-c4c2d9d4227b,CASY,"Casey's General Stores, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,123,29cf5b98-20d7-4989-b004-7ca1b7098826,CATY,Cathay General Bancorp Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,124,2f9d9107-0063-49f2-afd9-9393b8045ec2,CBRL,"Cracker Barrel Old Country Store, Inc Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,125,dae7e245-724c-4e86-9bcf-50fb937079ba,CBSH,"Commerce Bancshares, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,126,5475546d-6deb-44df-a4b3-00b6f538b068,CCCC,"C4 Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,127,49eb282c-94ba-45b9-83cf-e70b88e2c952,CCOI,"Cogent Communications Holdings, Inc.",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,128,4cef38dc-85b1-475a-8557-052a028ad2d2,CDNA,"CareDx, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,129,ee289c17-ee75-4d48-a9ee-505156d93171,CDNS,"Cadence Design Systems, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,130,55ed1ba5-6299-42a2-809a-50f8a4bd354b,CDW,CDW Corporation Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,131,95181b36-af3d-4749-ab51-a6d63a09465a,CDXS,"Codexis, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,132,0471a086-7f93-4c7b-80aa-145c4fcb1e09,CDZI,"CADIZ, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,133,f9d88027-03ff-4ae7-ba80-32e301cbe5c7,CELH,"Celsius Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,134,1754a0bc-bbeb-4c66-8601-2734c1631a28,CENTA,Central Garden & Pet Company Class A Common Stock Nonvoting,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,135,f55bcd70-0b82-427a-a3ba-1bac0ffff83f,CENX,Century Aluminum Company Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,136,4898da21-55f0-4bc9-aee1-f91387792545,CERS,Cerus Corporation Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,137,735f06dc-8d12-4aba-81b1-a3af727ba430,CERT,"Certara, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,138,47276800-b5b4-464b-9843-94422786c766,CEVA,"CEVA, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,139,8b02dc0d-88b9-4c63-a669-100599bd5969,CFFN,"Capitol Federal Financial, Inc. Common Stock",NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
FUF001_FREE_US_EQUITY_250_V1,140,dd1192eb-9688-48b2-accd-55044cc967fc,CG,The Carlyle Group Inc. Common Stock,NASDAQ,us_equity,active,True,RRV002_FREE_US_EQUITY_250 deterministic non-performance selection,YES,2021-01-04,2026-08-11,1407,1407,1.0,2022-01-03,COMMON_STOCK_COMPATIBLE,fractional_eh_enabled|has_options|overnight_tradable
